"item","Frequency"
"preparing for a",10
"preparing for an",3
"present and future",8
"present for the",4
"presentation of the",5
"presented with a",4
"president and ceo",10
"president barack obama",17
"president obama has",4
"president obama is",10
"president obama will",3
"president of the",55
"pressure is on",3
"pressure on me",3
"pressure on the",10
"pretty much a",13
"pretty much in",3
"pretty much the",46
"pretty sure its",18
"preview of the",11
"previous two years",4
"price for the",6
"price of a",18
"price of gas",7
"price to pay",5
"prices in the",4
"prime minister of",5
"prior to the",39
"private sector jobs",3
"prize will be",7
"probably a little",4
"probably going to",28
"probably have a",5
"probably have to",8
"probably not going",6
"probably tell you",6
"probably the last",4
"probably the most",33
"probably will be",10
"probably will not",3
"probably wont be",15
"probably would have",19
"problem is that",30
"problem is the",4
"problem with the",29
"problems in the",4
"problems with the",14
"proceeds from the",5
"producers in the",3
"product of the",8
"production of the",9
"production will be",4
"products and services",17
"professionals in the",4
"professionals will be",4
"professor in the",6
"program for the",4
"program has been",4
"program of the",6
"program will be",4
"project in my",3
"project is a",5
"project of the",4
"promise that the",3
"promise to be",8
"promise to get",4
"promise you i",3
"prompted me to",5
"proof that the",10
"proportion of the",6
"protect themselves from",3
"proud of her",19
"proud of it",10
"proud of our",19
"proud of the",22
"proud of what",8
"proud to be",80
"proud to have",24
"prove it but",3
"prove to be",12
"provide for the",4
"provide lots of",3
"provisions of the",5
"public and i",3
"public and private",11
"public health and",4
"public school system",6
"public schools and",4
"public statement on",3
"published in the",32
"pull out of",8
"pull out the",14
"pull up to",3
"pulled away from",5
"pulled from the",7
"pulled it out",5
"pulled off the",5
"pulled out a",16
"pulled over by",6
"purpose is to",13
"purpose of the",15
"pursuit of the",3
"put a little",8
"put a lot",10
"put a small",6
"put an end",13
"put food on",4
"put her back",3
"put him at",3
"put him back",4
"put his hand",3
"put in a",54
"put into a",13
"put into the",14
"put it all",19
"put it away",6
"put it back",20
"put it in",82
"put it into",11
"put it on",76
"put it this",8
"put it to",9
"put it up",12
"put my hand",6
"put on a",61
"put on him",3
"put on my",27
"put on the",54
"put out a",11
"put out the",15
"put the pieces",6
"put them in",33
"put this on",7
"put together a",23
"put together by",6
"put too much",4
"put up a",39
"put up the",15
"put up with",41
"put us in",5
"putting in the",7
"putting on a",14
"q do you",10
"q have you",3
"q how many",6
"q what are",7
"q what is",10
"qualified to do",3
"qualify for the",7
"quality of life",28
"quality of their",5
"quarter of the",16
"question about it",3
"question about whether",6
"question in a",4
"question in the",4
"question is are",3
"question is the",3
"question is what",13
"question is will",9
"question of how",7
"question of the",34
"question to the",5
"question would be",4
"questions about his",5
"questions about the",22
"questions about what",6
"questions for the",7
"questions from the",8
"questions to ask",5
"questions to the",6
"quite a bit",68
"quite a few",82
"quite ready to",7
"quite some time",30
"quite the opposite",8
"quite the same",9
"quite up to",3
"quote from the",11
"quote of the",63
"race for the",18
"race in the",8
"radio show and",4
"raffle tickets for",3
"rain and the",11
"rain and wind",7
"rain or shine",19
"raining and the",3
"raise awareness and",5
"raise funds for",5
"raise money for",23
"raised at the",3
"raised in the",8
"raising taxes on",3
"ran into some",6
"ran into the",15
"ran out of",60
"ranges from to",3
"rate of percent",4
"rather not do",3
"rather than going",7
"rather than taking",3
"rather than the",45
"rather than what",8
"reach out and",9
"reach out to",57
"reached for comment",7
"reached out to",16
"react to a",4
"react to the",4
"reaction to the",11
"read an article",10
"read it on",4
"read on the",13
"read some of",8
"read the book",46
"reading over the",4
"reading the book",11
"ready for the",228
"ready for this",51
"ready to come",10
"ready to do",25
"ready to go",181
"ready to help",6
"ready to make",20
"ready to move",18
"ready to send",6
"ready to serve",8
"ready to take",37
"ready to use",7
"real estate for",7
"real estate market",7
"real housewives of",14
"real name is",10
"reality is that",16
"realize how much",22
"realize that my",5
"realize that you",13
"realized that my",8
"realized that the",9
"really believe that",8
"really care about",23
"really could have",4
"really dont know",22
"really excited about",28
"really feel like",13
"really focus on",3
"really good and",8
"really good when",3
"really hard to",42
"really have the",4
"really have to",44
"really hope that",8
"really hoping that",5
"really is not",4
"really is the",20
"really just a",10
"really need to",135
"really proud of",18
"really really good",17
"really think its",6
"really think the",3
"really tired and",3
"really want to",161
"really wanted them",4
"really wanted to",70
"reason for being",7
"reason for him",4
"reason for the",33
"reason for this",12
"reason no matter",3
"reason to be",15
"reason to get",5
"reason to go",6
"received an email",21
"recent college graduates",3
"recently passed away",3
"recipe for disaster",4
"record for the",8
"record in the",7
"record of the",6
"records in the",5
"recover from a",6
"recovering from a",13
"red and green",8
"red and orange",4
"red riding hood",7
"red sox and",6
"red white and",19
"reduce the amount",5
"refer to it",7
"refer to the",13
"referred to as",30
"referring to a",5
"referring to the",19
"refers to the",12
"reflect on what",4
"reflecting on my",3
"refuse to accept",3
"refused to accept",5
"register of historic",4
"registered to vote",6
"rejected by the",5
"relate to the",11
"related to the",35
"relation to the",15
"relationship between the",12
"relationship with a",9
"relationship with the",16
"relationship with their",3
"relaxing on the",3
"release of the",23
"released by the",8
"released into the",3
"released to the",5
"relevant to the",11
"rely on the",6
"remain in the",9
"remain on the",6
"remain the same",9
"remainder of the",25
"remaining in the",5
"remains the same",10
"remains to be",14
"remake of the",8
"remember all the",11
"remember for a",3
"remember it is",6
"remember that it",8
"remember that the",17
"remember that they",7
"remembered as the",4
"remembered it was",5
"remind me of",57
"reminded me of",57
"reminded me that",22
"reminder that the",3
"reminds us that",6
"removal of the",6
"removed from the",18
"replaced by a",8
"replaced by an",3
"report in the",4
"report of the",5
"report on the",23
"reported in the",9
"reported to be",4
"reports that the",5
"representation in the",3
"request to be",3
"research on the",7
"research shows that",5
"residents with a",3
"resources to help",4
"respect for the",22
"respond to a",5
"responded to the",7
"responding to a",7
"responding to the",7
"response has been",5
"response to a",14
"response to that",6
"responsibility and accountability",3
"responsible for a",5
"responsible for the",32
"rest of his",17
"rest of my",78
"rest of the",540
"rest of their",9
"rest of us",53
"restaurant in the",7
"result in a",13
"result in the",8
"result is a",10
"result of a",15
"result of that",5
"result of the",35
"resulted in a",18
"resulted in the",10
"resulting in a",6
"results of the",15
"return for the",4
"return of the",19
"return the favor",17
"return to our",5
"return to the",51
"returned home from",9
"returned to the",26
"returning to the",10
"returns to the",7
"revealed to be",5
"review and the",3
"review of the",22
"rewarded with a",3
"rhyme or reason",5
"rhythm and blues",5
"rid of all",18
"rid of it",10
"rid of some",4
"rid of that",7
"right after the",11
"right amount of",12
"right and i",11
"right and wrong",16
"right around the",36
"right before the",7
"right before you",9
"right here in",23
"right i could",3
"right i dont",8
"right in the",56
"right into the",13
"right it is",10
"right its a",8
"right now about",3
"right now and",100
"right now are",12
"right now he",10
"right now i",147
"right now im",54
"right now in",25
"right now is",52
"right now it",25
"right now its",38
"right now my",22
"right now on",23
"right now that",13
"right now thats",6
"right now the",28
"right now this",19
"right now we",23
"right of way",4
"right or wrong",14
"right out of",25
"right place at",11
"right side of",26
"right that we",3
"right there on",6
"right thing for",6
"right thing to",30
"right things to",4
"right to a",9
"right to be",20
"right to choose",4
"right to do",5
"right to have",7
"right to know",5
"right to me",9
"right to privacy",4
"right to the",14
"right to vote",8
"right under the",5
"right up to",19
"right up until",8
"rights to the",5
"ripe for a",3
"ripe old age",5
"rise from the",6
"rise of the",23
"rise up and",7
"rises from the",4
"risk of being",5
"risk of developing",6
"risk of heart",8
"river and the",6
"river in the",5
"road and a",3
"road to recovery",4
"road to the",10
"roads in the",4
"rock and roll",42
"rock n roll",51
"rocky horror picture",5
"role in the",34
"role model for",11
"role model i",4
"role of the",23
"roles are reversed",3
"roles in the",7
"roll hall of",11
"roll out the",9
"ron paul has",6
"roof of his",3
"room and a",7
"room and the",8
"room at the",13
"room for some",4
"room for the",25
"room in the",36
"room in your",5
"room is getting",3
"room of the",13
"room on the",11
"room to be",4
"room with a",19
"root cause of",5
"round of applause",8
"round of the",25
"route to the",8
"rules and regulations",13
"rules of the",7
"rumors of a",3
"run a few",4
"run and pick",3
"run as a",7
"run by the",9
"run for president",11
"run for the",17
"run in a",3
"run in the",27
"run into a",12
"run like a",3
"run out of",53
"run over by",9
"run the show",3
"run to the",25
"running around in",8
"running for the",9
"running from the",5
"running in a",4
"running on the",9
"running out of",35
"running shoes and",4
"running through the",9
"runs in the",13
"runs out of",8
"rushing to the",3
"s and s",59
"s on the",6
"s or s",6
"s to the",6
"sad that i",19
"sad that we",4
"sad to hear",25
"safety of the",5
"said a lot",7
"said after the",6
"said and i",7
"said and it",3
"said at the",10
"said for the",5
"said he could",6
"said he couldnt",3
"said he did",6
"said he didnt",9
"said he had",18
"said he has",10
"said he is",11
"said he looked",3
"said he wanted",6
"said he was",71
"said he will",9
"said he would",29
"said he wouldnt",4
"said hes a",4
"said hes not",3
"said i am",18
"said i cant",7
"said i didnt",11
"said i dont",25
"said i got",5
"said i had",13
"said i have",9
"said i just",6
"said i like",7
"said i love",12
"said i think",11
"said i thought",7
"said i was",52
"said i will",7
"said i would",12
"said id like",3
"said if i",9
"said if the",5
"said if there",4
"said if you",14
"said in a",45
"said in his",6
"said in the",14
"said it doesnt",5
"said it had",6
"said it has",6
"said it is",22
"said it was",99
"said it wasnt",7
"said it would",28
"said its a",12
"said its just",4
"said its not",8
"said its the",3
"said last week",3
"said she didnt",5
"said she doesnt",4
"said she has",6
"said she is",6
"said she was",27
"said so i",6
"said some of",3
"said that at",3
"said that for",4
"said that he",32
"said that if",14
"said that it",19
"said that she",13
"said that the",37
"said that there",7
"said that was",5
"said that you",7
"said thats not",3
"said the bill",4
"said the man",4
"said the same",23
"said the state",4
"said there are",7
"said there is",13
"said there was",11
