"item","Frequency"
"illegal immigrant",6
"illegal immigrants",17
"illegal immigration",7
"illegal in",11
"illegal to",20
"illinois and",11
"illinois university",5
"illness and",15
"illness or",6
"illustrate the",8
"illustrates the",7
"illustration of",9
"im a",1165
"im able",10
"im addicted",38
"im afraid",89
"im all",123
"im also",112
"im always",175
"im an",117
"im anxious",6
"im at",292
"im back",174
"im coming",79
"im confident",13
"im disappointed",17
"im doing",287
"im excited",177
"im fighting",12
"im from",87
"im glad",358
"im going",1361
"im gone",44
"im gonna",652
"im good",167
"im happy",175
"im having",168
"im healthy",5
"im hearing",16
"im here",153
"im honestly",9
"im hopeful",7
"im hoping",126
"im in",772
"im just",702
"im keeping",14
"im looking",261
"im making",86
"im most",9
"im no",41
"im not",2391
"im of",8
"im off",133
"im older",7
"im on",399
"im one",57
"im open",8
"im out",102
"im pretty",329
"im proud",72
"im ready",234
"im really",308
"im saving",10
"im scared",73
"im sharing",17
"im sick",79
"im so",1198
"im sorry",373
"im starting",102
"im still",511
"im stuck",52
"im sure",671
"im surprised",51
"im taking",127
"im that",33
"im the",282
"im thrilled",23
"im told",23
"im trying",280
"im used",24
"im very",119
"im well",11
"im willing",14
"image and",44
"image but",6
"image is",47
"image of",72
"image the",8
"images and",36
"images are",17
"images of",61
"images that",21
"images to",13
"images with",9
"imagination and",27
"imagination is",13
"imagine a",43
"imagine being",12
"imagine how",51
"imagine that",52
"imagine the",75
"imagine what",45
"imagine why",5
"imax and",4
"immediate family",9
"immediately after",28
"immediately and",17
"immediately to",9
"immersed in",18
"immigrant rights",7
"immigration and",16
"immigration is",4
"immigration law",13
"immigration policy",3
"immigration reform",14
"immune systems",3
"impact and",6
"impact in",9
"impact it",3
"impact of",55
"impact on",89
"impact the",10
"impacted by",8
"imperial stout",23
"impersonating a",3
"implement a",6
"implement the",8
"implementation of",11
"implementing the",5
"implications for",9
"implications of",13
"imply that",10
"importance and",11
"importance in",9
"importance of",108
"importance to",9
"important and",37
"important as",27
"important because",12
"important for",62
"important in",33
"important information",13
"important is",19
"important issues",8
"important it",18
"important not",4
"important part",40
"important role",13
"important services",3
"important than",54
"important that",30
"important thing",49
"important things",31
"important this",8
"important to",243
"imposed on",7
"impossible for",23
"impossible to",124
"impressed by",45
"impresses me",6
"impression of",31
"impression that",19
"impressive and",11
"impressive than",3
"improve a",5
"improve its",4
"improve the",41
"improve with",5
"improved and",8
"improved with",5
"improvements in",17
"improvements to",3
"improves the",7
"improving the",10
"in a",7768
"in about",144
"in academic",7
"in according",14
"in action",82
"in actuality",14
"in addition",207
"in ads",3
"in advance",122
"in afghanistan",48
"in africa",54
"in after",40
"in again",21
"in agreement",18
"in akron",8
"in alabama",10
"in alaska",14
"in albany",17
"in alcohol",5
"in all",561
"in almost",43
"in america",183
"in american",26
"in amsterdam",14
"in an",832
"in anaheim",21
"in and",937
"in another",135
"in any",336
"in anything",24
"in apple",8
"in april",160
"in architecture",3
"in areas",19
"in argentina",11
"in arizona",41
"in arkansas",14
"in arlington",19
"in art",35
"in as",110
"in asia",22
"in at",180
"in athens",11
"in atlanta",100
"in atlantic",10
"in attendance",32
"in august",120
"in austin",124
"in awe",45
"in awhile",52
"in back",23
"in baltimore",86
"in baseball",37
"in basketball",17
"in because",10
"in becoming",7
"in bed",273
"in behind",9
"in beijing",9
"in being",40
"in berkeley",9
"in between",176
"in big",31
"in biology",11
"in birmingham",10
"in body",10
"in boston",150
"in both",112
"in boulder",14
"in bringing",8
"in bristol",8
"in britain",42
"in british",12
"in brooklyn",54
"in building",15
"in business",67
"in but",97
"in by",88
"in california",85
"in calling",5
"in cambridge",22
"in camp",6
"in campaign",7
"in canada",59
"in cape",13
"in car",15
"in career",7
"in cars",8
"in case",316
"in cash",8
"in center",16
"in central",52
"in chains",15
"in charge",114
"in check",30
"in chicago",326
"in chicken",4
"in childhood",6
"in children",17
"in chile",11
"in china",72
"in chinatown",8
"in chinese",11
"in choosing",4
"in churches",3
"in cincinnati",24
"in cities",11
"in class",199
"in clear",8
"in cleveland",59
"in clinical",3
"in cloud",3
"in coaching",3
"in code",4
"in college",129
"in colorado",47
"in columbus",49
"in combat",8
"in coming",15
"in committee",4
"in comparison",28
"in competition",7
"in complete",17
"in compliance",5
"in concrete",4
"in congress",20
"in conjunction",17
"in connecticut",10
"in connection",21
"in construction",8
"in contact",38
"in contrast",22
"in control",58
"in conversations",5
"in corvallis",5
"in countries",12
"in country",5
"in court",37
"in critical",10
"in cross",5
"in culinary",7
"in current",5
"in custody",9
"in d",53
"in dallas",109
"in danger",35
"in david",8
"in davis",3
"in dc",247
"in dealing",7
"in death",7
"in debt",13
"in decades",8
"in december",91
"in defending",4
"in defense",10
"in delaware",13
"in denver",119
"in des",7
"in desperate",19
"in determining",5
"in detroit",47
"in did",6
"in different",104
"in dire",8
"in disarray",4
"in disbelief",8
"in discussions",4
"in donations",4
"in double",14
"in doubt",21
"in downtown",91
"in driving",5
"in due",18
"in during",18
"in each",114
"in early",88
"in earnest",6
"in east",39
"in eastern",16
"in economic",6
"in economics",10
"in education",43
"in effect",39
"in egypt",16
"in eight",5
"in either",34
"in el",22
"in electronic",4
"in elementary",12
"in elizabeth",4
"in emergency",5
"in energy",8
"in engineering",6
"in ensuring",3
"in essence",10
"in essex",4
"in europe",88
"in every",219
"in everything",57
"in excess",6
"in exchange",44
"in extra",5
"in extreme",9
"in fact",551
"in fall",17
"in fantasy",13
"in fashion",13
"in fast",8
"in fatal",4
"in favor",72
"in feature",4
"in february",104
"in federal",29
"in fifth",8
"in financial",7
"in finding",18
"in first",60
"in fits",5
"in five",50
"in flagstaff",8
"in flames",12
"in florida",121
"in following",13
"in football",18
"in for",412
"in force",17
"in foreclosure",3
"in forest",7
"in fort",19
"in four",47
"in fourth",9
"in france",53
"in frankfurt",3
"in free",35
"in from",80
"in front",606
"in full",130
"in funding",8
"in fur",3
"in game",63
"in games",34
"in garden",4
"in gardens",4
"in general",162
"in george",5
"in georgia",21
"in german",13
"in germany",41
"in girls",4
"in glasgow",7
"in global",11
"in goal",6
"in good",99
"in googles",3
"in government",14
"in grand",16
"in grants",4
"in graphic",8
"in great",42
"in greater",6
"in greece",11
"in green",25
"in greenville",4
"in half",103
"in hand",77
"in handy",31
"in hanoi",4
"in harms",6
"in has",8
"in have",9
"in having",21
"in hawaii",35
"in he",86
"in health",21
"in healthcare",7
"in healthy",4
"in heaven",93
"in helping",33
"in her",580
"in hes",7
"in high",184
"in higher",10
"in hindsight",14
"in his",997
"in history",92
"in hockey",9
"in hollywood",55
"in home",16
"in homes",5
"in hong",12
"in honor",114
"in hopes",27
"in hoping",4
"in hospice",3
"in hours",77
"in house",19
"in houston",86
"in how",69
"in however",9
"in human",23
"in hyde",4
"in i",205
"in ice",9
"in if",35
"in illinois",22
"in in",83
"in inches",4
"in income",6
"in india",44
"in indianapolis",19
"in international",7
"in interviews",3
"in iowa",20
"in iraq",31
"in ireland",36
"in is",46
"in israel",29
"in it",641
"in italian",10
"in italy",73
"in its",326
"in ive",8
"in jackson",9
"in jacksonville",23
"in jail",60
"in james",4
"in january",137
"in japan",66
"in jeopardy",8
"in jersey",20
"in jerusalem",17
"in job",8
"in joining",11
"in july",133
"in june",167
"in just",119
"in kabul",4
"in kansas",35
"in keeping",23
"in la",323
"in lake",18
"in language",7
"in lansing",3
"in large",40
"in las",55
"in last",78
"in late",64
"in later",13
"in launching",4
"in law",61
"in lawrence",5
"in layers",5
"in leadership",7
"in league",9
"in lebanon",8
"in less",91
"in letters",4
"in liberty",7
"in libya",12
"in lieu",13
"in life",403
"in light",39
"in lima",4
"in lincoln",12
"in line",172
"in little",28
"in local",22
"in london",145
"in long",40
"in los",88
"in losing",7
"in louisiana",19
"in love",634
"in loving",6
"in lower",11
"in made",3
"in maine",15
"in major",13
"in making",44
"in malaysia",14
"in managing",5
"in manufacturing",4
"in many",158
"in march",145
"in marketing",25
"in maryland",28
"in massachusetts",20
"in math",25
"in may",167
"in me",186
"in media",9
"in medical",11
"in memory",22
"in memphis",34
"in mens",4
"in mexico",51
"in miami",142
"in michigan",35
"in middle",22
"in midmarch",3
"in midnight",7
"in military",8
"in million",7
"in mind",263
"in mine",13
"in minneapolis",31
"in minnesota",35
"in minutes",167
"in misery",4
"in missouri",19
"in money",8
"in montana",8
"in monterey",4
"in months",68
"in montreal",18
"in more",86
"in most",88
"in motion",32
"in movies",16
"in mr",11
"in ms",4
"in much",14
"in multiple",11
"in munich",3
"in my",4490
"in napa",6
"in nashville",82
"in nc",30
"in ncaa",9
"in nearby",9
"in need",146
"in negotiations",5
"in nevada",9
"in new",390
"in newark",25
"in newport",9
"in next",83
"in north",112
"in northeast",11
"in northern",33
"in norway",22
"in not",25
"in november",113
"in oak",11
"in oakland",27
"in october",83
"in of",35
"in oh",12
"in ohio",61
"in oil",11
"in oklahoma",25
"in on",335
"in one",597
"in opposite",4
"in opposition",6
"in or",86
"in orange",16
"in orbit",5
"in order",541
"in oregon",37
"in orlando",77
"in other",286
"in ottawa",6
"in our",1152
"in out",19
"in over",50
"in oxford",5
"in pain",56
"in pakistan",17
"in paradise",32
"in paris",103
"in park",15
"in part",82
"in particular",136
"in parts",10
"in pasadena",10
"in past",20
"in pastel",4
"in patients",4
"in pennsylvania",17
"in people",50
"in peoples",9
"in person",194
"in peru",6
"in philadelphia",34
"in phoenix",34
"in physics",8
"in pink",27
"in pittsburgh",46
"in place",161
"in places",24
"in plano",4
"in play",12
"in plenty",6
"in point",19
"in political",11
"in politics",25
"in poor",6
"in popular",4
"in popularity",15
"in port",13
"in portland",100
"in position",13
"in potential",3
"in pottsville",3
"in power",23
"in practice",26
"in praise",7
"in preparation",32
"in preventing",8
"in previous",21
"in prison",51
"in private",23
"in probably",3
"in process",6
"in programming",3
"in progress",70
"in property",5
"in protest",7
"in providing",7
"in public",133
"in purchasing",5
"in putting",7
"in question",44
"in raleigh",12
"in rapid",5
"in reaction",5
"in reading",24
"in real",139
"in recent",79
"in red",50
"in regard",9
"in regular",10
"in relation",43
"in religion",11
"in research",8
"in response",68
"in restaurants",6
"in retail",12
"in return",76
"in rhode",6
"in right",29
"in riverside",8
"in robert",4
"in rochester",23
"in rock",8
"in room",25
"in round",12
"in running",6
"in rural",16
"in russia",20
"in s",62
"in sacramento",27
"in said",10
"in salem",7
"in sales",18
"in san",277
"in santa",61
"in saudi",7
"in savings",4
"in say",8
"in school",196
"in schools",23
"in science",24
"in scoring",13
"in scotland",11
"in scottsdale",8
"in sea",7
"in search",56
"in season",28
"in seattle",151
"in seconds",32
"in seeing",16
"in senate",10
"in seoul",5
"in separate",12
"in september",85
"in serious",10
"in seven",23
"in several",46
"in shades",13
"in shallow",3
"in she",27
"in shock",28
"in short",73
"in six",20
"in small",53
"in smaller",10
"in smoke",8
"in so",153
"in social",56
"in sociology",3
"in soft",7
"in some",420
"in someone",13
"in song",16
"in south",152
"in southeast",6
"in southern",48
"in space",20
"in spain",36
"in spanish",42
"in speaking",7
"in special",10
"in spirit",28
"in spite",57
"in spokane",9
"in sports",30
"in spring",34
"in springfield",11
"in st",123
"in state",18
"in states",15
"in still",5
"in stock",39
"in stockholm",7
"in store",93
"in stores",17
"in straight",6
"in stride",9
"in style",24
"in styles",3
"in such",154
"in summer",21
"in sun",7
"in super",5
"in supermarkets",4
"in support",52
"in supporting",11
"in sweat",5
"in switzerland",14
"in talks",8
"in tampa",48
"in tandem",7
"in tax",5
"in taxes",10
"in technology",8
"in tel",3
"in tennessee",15
"in terms",156
"in terror",8
"in texas",118
"in th",85
"in thailand",9
"in that",798
"in the",26281
"in theaters",21
"in their",856
"in themselves",16
"in then",16
"in theory",25
"in there",388
"in theres",5
"in these",181
"in they",43
"in third",11
"in this",1928
"in those",135
"in three",73
"in tijuana",3
"in time",358
"in times",36
"in to",576
"in todays",79
"in tokyo",10
"in told",3
"in top",20
"in toronto",25
"in total",29
"in touch",213
"in tow",22
"in town",296
"in track",10
"in trade",6
"in traffic",41
"in training",21
"in transition",8
"in trouble",94
"in true",20
"in truth",20
"in tucson",18
"in tuesdays",3
"in turn",60
"in turning",6
"in tv",14
"in two",196
"in under",33
"in uniform",8
"in union",9
"in unison",6
"in urban",10
"in us",102
"in utah",18
"in value",11
"in vancouver",31
"in various",49
"in varying",5
"in venezuela",5
"in venice",10
"in victory",8
"in videos",3
"in vietnam",10
"in waiting",8
"in wall",4
"in was",29
"in washington",90
"in water",24
"in we",60
"in week",19
"in weeks",84
"in west",58
"in western",23
"in westminster",4
"in what",157
"in when",108
"in which",427
"in white",42
"in who",19
"in will",14
"in wine",8
"in winter",32
"in wisconsin",46
"in with",280
"in women",9
"in wood",5
"in working",15
"in world",29
"in would",5
"in wrapping",3
"in writing",42
"in wyoming",3
"in years",210
"in your",1788
"in zurich",3
"inability to",26
"inadequate and",4
"inc a",6
"inc and",9
"inc in",5
"inc the",4
"inc this",3
"incapable of",18
"incentive to",14
"incentives for",6
"incentives to",8
"inch of",16
"inches and",12
"inches in",14
"inches of",30
"incident and",10
"incident at",3
"incident that",7
"inclement weather",9
"inclination to",5
"inclined to",32
"include a",65
"include all",6
"include some",11
"include the",58
"included a",39
"included an",4
"included in",64
"included is",4
"included the",33
"includes a",43
"includes all",6
"includes million",4
"includes the",33
"including a",97
"including all",8
"including an",14
"including his",12
"including in",5
"including many",7
"including one",18
"including several",3
"including some",17
"including that",9
"including the",161
"including this",9
"including those",17
"income and",7
"income from",14
"income in",4
"income is",8
"income or",5
"income tax",24
"income taxes",5
"income to",9
"income will",6
"incomes of",5
"incorporated into",9
"increase from",12
