"item","Frequency"
"still have plenty of",5
"still have the old",3
"still have to do",4
"still have to go",5
"still have to pay",4
"still i have to",3
"still learning how to",7
"still lives in the",4
"still looking for a",12
"still looking for the",5
"still looking for work",5
"still need to be",6
"still need to do",5
"still need to get",7
"still one of the",8
"still talking about it",4
"still thinking about it",4
"still trying to figure",29
"still trying to get",16
"still up in the",6
"still very much in",3
"still waiting to hear",5
"still want to be",6
"still working on it",9
"still working on the",5
"stood in the middle",3
"stores in the mall",3
"stories i want to",3
"story the story of",3
"straight out of the",11
"strikes me as a",4
"struggling to find a",3
"students to create a",4
"students to use the",3
"studies have found that",3
"studies have shown that",9
"success stories from the",3
"such a beautiful day",16
"such a big deal",9
"such a big part",6
"such a good game",3
"such a good idea",9
"such a hard time",7
"such a long time",10
"such a thing as",15
"such a way that",13
"such a young age",5
"such an inspiration to",8
"such as this one",6
"such good care of",4
"such thing as a",20
"such thing as too",9
"suck it up and",4
"suffice it to say",16
"suggestions on how to",5
"summer is going to",9
"sunday from am to",4
"sunshine on a cloudy",3
"supportive of each other",3
"supposed to be a",47
"supposed to be about",8
"supposed to be an",9
"supposed to be doing",15
"supposed to be fun",5
"supposed to be in",20
"supposed to be on",4
"supposed to be the",24
"supposed to do with",5
"supposed to do you",3
"supposed to have a",3
"supposed to taste like",3
"sure if it was",6
"sure if this is",6
"sure it would be",5
"sure know how to",11
"sure that they are",5
"sure that you are",4
"sure they have to",3
"sure to be a",9
"sure to check out",48
"sure to get your",6
"sure to include it",3
"sure what to do",13
"sure what to make",5
"sure you check out",11
"sure you know what",4
"surprised by how much",3
"surprised to see a",3
"surprised to see that",6
"survival of the fittest",6
"sweat the small stuff",4
"swift kick in the",5
"system as a whole",3
"system of a down",3
"table next to me",4
"tail end of a",3
"take a bite out",3
"take a break and",6
"take a break from",12
"take a chance on",9
"take a couple of",12
"take a day off",4
"take a deep breath",17
"take a few days",7
"take a few more",5
"take a leap of",4
"take a load off",3
"take a long look",4
"take a look at",88
"take a look in",3
"take a lot of",12
"take a moment to",33
"take a nap and",8
"take a photo of",13
"take a picture and",6
"take a picture of",33
"take a toll on",4
"take a tour of",4
"take a trip to",5
"take a walk down",4
"take advantage of it",10
"take advantage of the",41
"take advantage of this",11
"take advantage of those",3
"take anything for granted",10
"take as long as",8
"take at least a",3
"take away from the",7
"take care of a",6
"take care of business",9
"take care of her",11
"take care of him",6
"take care of it",15
"take care of my",20
"take care of myself",6
"take care of our",13
"take care of that",4
"take care of the",31
"take care of their",10
"take care of them",9
"take care of themselves",5
"take care of this",6
"take care of you",24
"take care of your",12
"take care of yourself",14
"take control of the",9
"take credit for it",3
"take full advantage of",12
"take good care of",17
"take her to the",10
"take into account the",13
"take it all back",4
"take it all in",6
"take it as a",8
"take it easy on",6
"take it home and",3
"take it on the",7
"take it out of",9
"take it to a",3
"take it to the",24
"take it with you",3
"take off your shoes",3
"take place on the",5
"take some of the",5
"take some time to",15
"take the edge off",4
"take the lead in",4
"take the place of",7
"take the time to",44
"take them to the",10
"take this opportunity to",14
"take you back to",5
"take you on a",7
"take you to the",14
"take you up on",12
"taken away from the",5
"taken out of context",8
"taken out of the",12
"taken over by the",5
"taken the time to",12
"taken to the hospital",13
"takes a little bit",6
"takes a long time",6
"takes a lot of",22
"takes a village to",6
"takes a while for",4
"takes a while to",8
"takes it to the",3
"takes place in the",7
"takes to be a",6
"takes to get the",3
"taking a break from",19
"taking a look at",11
"taking a lot of",3
"taking a page from",3
"taking a picture of",8
"taking advantage of the",11
"taking care of business",6
"taking care of my",9
"taking care of myself",7
"taking care of our",4
"taking care of the",7
"taking control of the",4
"taking credit for the",3
"taking it to the",9
"taking longer than expected",6
"taking part in a",5
"taking part in the",17
"taking the time to",38
"tale of two cities",3
"talk about how to",3
"talk about it and",6
"talk about it i",3
"talk about it in",3
"talk about some of",4
"talk of the town",6
"talk to each other",10
"talk to me about",16
"talk to me and",5
"talk to me like",7
"talk to people about",3
"talk to people who",4
"talk to them about",5
"talk to us about",4
"talk to you about",19
"talked a lot about",6
"talked me out of",4
"talked on the phone",4
"talking on the phone",16
"talking to him but",3
"talking to me and",5
"talking to one another",3
"tallest building in the",3
"taught me a lot",5
"taught me how to",30
"taught me so much",9
"taught me to be",3
"tax breaks for big",4
"tax cuts for the",11
"tax cuts to the",3
"teach me how to",19
"teach them how to",9
"teach you how to",10
"teamed up with the",3
"tear down this wall",3
"tear myself away from",5
"tears in my eyes",5
"tears of a clown",5
"tears to my eyes",17
"teenage girls in the",3
"tell a lot about",3
"tell him how much",6
"tell him that i",3
"tell me about your",8
"tell me how to",10
"tell me how you",4
"tell me im not",4
"tell me more about",9
"tell me that the",4
"tell me they are",4
"tell me to shut",4
"tell me what i",7
"tell me what it",4
"tell me what to",11
"tell me when you",3
"tell me where i",4
"tell people what they",3
"tell the difference between",12
"tell us about it",6
"tell us about your",17
"tell us how to",4
"tell us that we",3
"tell us what it",4
"tell us what you",15
"tell you a story",5
"tell you about my",10
"tell you about the",12
"tell you all about",9
"tell you how many",12
"tell you right now",4
"tell you that i",14
"tell you that the",9
"tell you that they",5
"tell you the truth",13
"tell you this is",4
"tell you what i",9
"tell you what it",8
"tell you what they",4
"tell you what you",7
"telling the story of",4
"tend to be more",9
"tens of thousands of",66
"test your knowledge of",4
"th anniversary of the",45
"th at pm at",4
"th birthday with a",4
"th day of the",5
"th floor of the",5
"th goal of the",5
"th th and th",3
"th we had a",3
"th year in a",4
"than a decade ago",10
"than a decade before",3
"than a lot of",5
"than a mile from",7
"than a minute to",4
"than a month away",6
"than a week away",6
"than an hour i",4
"than an hour to",4
"than any of the",10
"than any other place",6
"than any other state",3
"than buying a new",3
"than i could ever",7
"than i could have",6
"than i ever could",5
"than i thought i",12
"than i would have",7
"than it is now",6
"than it is to",8
"than it should be",5
"than it used to",5
"than it was to",3
"than makes up for",5
"than million people in",4
"than most of his",3
"than most of the",10
"than one or two",3
"than some of the",7
"than the cost of",4
"than the fact that",9
"than the last time",3
"than the one i",4
"than the one in",6
"than the one that",5
"than the other way",5
"than the people who",3
"than the previous one",3
"than the rest of",18
"than they really are",3
"than what they are",3
"than you might think",4
"than you think and",4
"thank god for my",8
"thank him for his",5
"thank you all for",53
"thank you for a",23
"thank you for all",77
"thank you for letting",10
"thank you for reading",11
"thank you for sharing",54
"thank you for the",443
"thank you for your",138
"thank you from the",7
"thank you have a",14
"thank you in advance",7
"thank you so much",398
"thank you to everyone",75
"thank you to my",16
"thank you to the",42
"thank you to those",5
"thank you very much",71
"thanks again for the",17
"thanks but no thanks",5
"thanks for being here",7
"thanks for your help",19
"thanks in advance for",5
"thanks in no small",3
"thanks in part to",15
"thanks to all of",32
"thanks to all the",29
"thanks to all those",7
"thanks to everyone who",94
"that a group of",8
"that a lot of",43
"that all is well",4
"that all of the",23
"that all of us",12
"that all the time",17
"that all will be",4
"that allow us to",4
"that allow you to",8
"that allowed us to",3
"that allows us to",6
"that allows you to",7
"that anything is possible",5
"that appeared to be",4
"that appears to be",5
"that are able to",3
"that are available to",4
"that are designed to",3
"that are going on",4
"that are going to",16
"that are in a",4
"that are interested in",4
"that are out of",3
"that are still in",3
"that are trying to",4
"that as a good",4
"that as a result",6
"that as a sign",3
"that as i was",6
"that as many as",14
"that as soon as",7
"that as well as",4
"that at least i",6
"that at least one",6
"that at the end",14
"that because it is",3
"that being said i",12
"that big of a",9
"that by the end",11
"that by the time",13
"that by the way",5
"that calls for a",5
"that came to my",6
"that came to the",5
"that can be found",3
"that can be seen",7
"that can be used",14
"that can give you",3
"that can lead to",8
"that can make a",7
"that can no longer",3
"that claim to be",4
"that come to mind",4
"that come with being",4
"that come with the",8
"that comes out of",5
