"item","Frequency"
"never seen such",5
"never seen the",23
"never seen this",11
"never set foot",3
"never take a",3
"never take the",4
"never taken the",3
"never the same",7
"never think about",7
"never thought about",9
"never thought id",33
"never thought it",9
"never thought that",10
"never thought to",5
"never thought wed",3
"never to be",15
"never told me",10
"never took the",5
"never tried to",8
"never try to",8
"never underestimate the",11
"never understand it",4
"never used a",4
"never used the",4
"never used to",5
"never want to",39
"never wanted to",21
"never was a",7
"never watched the",4
"never will be",15
"never worry about",3
"never would have",29
"new addition to",11
"new additions to",3
"new and better",4
"new and different",6
"new and exciting",13
"new and fresh",5
"new and improved",13
"new and old",14
"new apple tv",5
"new approach to",6
"new at this",3
"new book and",10
"new book on",4
"new book the",9
"new book to",4
"new campaign slogan",3
"new challenge for",8
"new chapter in",9
"new clothes for",3
"new crop of",4
"new day and",9
"new day in",3
"new definition of",4
"new dress for",3
"new england and",5
"new england patriots",33
"new episode of",15
"new face of",9
"new facebook page",4
"new for me",3
"new for the",6
"new forms of",5
"new friends and",14
"new friends at",6
"new generation of",33
"new group of",8
"new hampshire and",11
"new hampshire primary",5
"new home for",7
"new home in",7
"new home on",4
"new ideas and",9
"new in the",7
"new information to",5
"new issue of",6
"new jersey in",16
"new jersey nets",8
"new jersey the",8
"new jersey would",5
"new job in",5
"new job is",3
"new job with",4
"new jobs and",7
"new kids on",4
"new kind of",18
"new lease on",5
"new level of",16
"new levels of",4
"new life and",5
"new life for",6
"new life in",9
"new life into",6
"new location in",3
"new meaning to",18
"new members are",4
"new members to",4
"new mexico and",12
"new mexico for",8
"new music video",14
"new name for",4
"new one i",5
"new one in",4
"new opportunities and",3
"new orleans and",11
"new orleans for",8
"new orleans in",5
"new orleans la",5
"new orleans so",4
"new orleans was",4
"new outlook on",5
"new pair of",21
"new partnership with",5
"new path for",4
"new place is",5
"new place to",5
"new products and",7
"new products are",4
"new products to",4
"new record for",3
"new release from",3
"new releases are",3
"new rules for",10
"new school year",5
"new season is",3
"new season of",14
"new series of",6
"new set of",17
"new sheriff in",3
"new smyrna beach",4
"new state law",8
"new stuff and",4
"new technologies and",5
"new territory and",3
"new that i",3
"new things and",8
"new to the",36
"new to this",17
"new tv show",4
"new type of",9
"new version of",24
"new wave of",12
"new way for",3
"new way of",11
"new way to",20
"new ways of",11
"new ways to",32
"new world of",8
"new year and",22
"new year in",11
"new year is",19
"new year the",3
"new year this",3
"new year to",41
"new year we",7
"new year with",11
"new years day",35
"new years eve",114
"new years resolution",31
"new years resolutions",28
"new york a",19
"new york after",4
"new york and",106
"new york at",10
"new york but",16
"new york city",270
"new york citys",7
"new york daily",17
"new york for",17
"new york from",6
"new york giants",39
"new york i",21
"new york in",38
"new york is",25
"new york its",8
"new york knicks",21
"new york last",11
"new york new",13
"new york ny",59
"new york on",22
"new york post",21
"new york rangers",16
"new york state",34
"new york the",42
"new york then",5
"new york this",10
"new york times",120
"new york to",23
"new york was",14
"new york where",8
"new york why",3
"new york with",7
"new york yankees",18
"new york you",4
"new yorkers to",4
"new zealand and",15
"newest member of",8
"news about the",14
"news and we",7
"news for the",25
"news for us",3
"news for you",10
"news from the",18
"news is its",4
"news is that",58
"news last week",3
"news of the",68
"news on the",23
"news on tv",4
"news or the",3
"news reports of",5
"news story about",6
"news that the",13
"news this morning",7
"news this week",6
"news to me",11
"news to report",4
"news you can",3
"newspaper in the",4
"newt gingrich is",11
"next batch of",3
"next best thing",19
"next big thing",15
"next book will",3
"next couple of",48
"next couple weeks",10
"next day at",6
"next day i",21
"next day or",15
"next day we",22
"next day with",4
"next door and",6
"next door at",5
"next door to",24
"next few days",67
"next few hours",11
"next few months",47
"next few weeks",45
"next few years",30
"next for the",6
"next four days",7
"next four years",12
"next i think",5
"next in line",13
"next in the",4
"next meal will",3
"next month and",17
"next month for",11
"next month on",4
"next month or",7
"next month to",11
"next morning and",6
"next morning i",11
"next morning the",5
"next morning to",3
"next on the",21
"next round of",12
"next school year",13
"next season we",4
"next several years",10
"next step in",12
"next step is",19
"next step of",3
"next step to",5
"next step would",3
"next stop for",4
"next thing i",11
"next thing you",16
"next three days",9
"next three weeks",12
"next time around",7
"next time he",9
"next time i",86
"next time ill",17
"next time im",32
"next time someone",6
"next time the",8
"next time they",5
"next time we",25
"next time you",81
"next time your",8
"next time youre",24
"next to a",63
"next to an",7
"next to each",13
"next to her",22
"next to him",22
"next to impossible",7
"next to it",18
"next to last",5
"next to me",136
"next to one",7
"next to someone",8
"next to the",144
"next to their",4
"next to them",11
"next to us",19
"next to you",40
"next to your",12
"next top model",6
"next two days",13
"next two hours",7
"next two weekends",3
"next two weeks",29
"next up for",8
"next up is",10
"next up on",3
"next up the",5
"next we need",3
"next week and",34
"next week as",10
"next week but",14
"next week for",32
"next week if",8
"next week im",15
"next week in",19
"next week is",32
"next week it",3
"next week look",4
"next week next",3
"next week on",13
"next week or",25
"next week that",4
"next week the",14
"next week to",27
"next week when",9
"next week will",14
"next week with",20
"next weekend at",5
"next weekend so",5
"next weekend to",4
"next weeks episode",5
"next year a",10
"next year and",41
"next year as",13
"next year at",12
"next year but",10
"next year by",4
"next year for",12
"next year he",10
"next year i",23
"next year if",15
"next year in",11
"next year is",12
"next year it",9
"next year or",13
"next year so",10
"next year that",5
"next year the",27
"next year this",7
"next year though",6
"next year to",16
"next year we",7
"next year were",3
"next year when",12
"next year will",16
"next year with",9
"next year you",9
"nfl and the",5
"nice alternative to",3
"nice and smooth",4
"nice enough to",8
"nice if you",6
"nice in the",4
"nice not to",4
"nice people and",3
"nice place to",7
"nice ring to",9
"nice thing about",6
"nice thing to",7
"nice things about",6
"nice to be",62
"nice to feel",8
"nice to finally",9
"nice to find",7
"nice to get",18
"nice to have",72
"nice to know",31
"nice to make",6
"nice to meet",124
"nice to say",10
"nice to see",133
"nice way to",20
"nicer than the",3
"nick of time",5
"nieces and nephews",14
"night after a",4
"night after the",9
"night after work",3
"night and a",9
"night and are",5
"night and day",10
"night and for",5
"night and he",7
"night and it",9
"night and just",5
"night and the",19
"night and then",10
"night and they",8
"night and to",4
"night and told",3
"night and was",4
"night and we",9
"night are the",3
"night as a",7
"night as the",9
"night at a",13
"night at dinner",4
"night at home",9
"night at the",134
"night because he",4
"night before and",9
"night before the",15
"night but i",21
"night but it",7
"night but on",3
"night but the",9
"night by the",4
"night depending on",3
"night during the",4
"night for the",25
"night he had",3
"night he was",11
"night i dont",8
"night i think",9
"night i woke",6
"night if you",9
"night im not",5
"night in a",24
"night in jail",6
"night in the",58
"night is a",10
"night is the",9
"night it was",45
"night it will",3
"night like this",3
"night of my",10
"night of the",67
"night off to",5
"night on a",11
"night on my",6
"night on the",31
"night one of",3
"night or two",3
"night out and",9
"night out on",3
"night shift at",3
"night so i",15
"night so we",4
"night that i",10
"night that the",11
"night there are",4
"night they were",6
"night to find",3
"night to get",5
"night to go",4
"night to hear",3
"night to help",3
"night to the",8
"night was no",3
"night was one",5
"night was the",9
"night we had",19
"night we were",12
"night when i",19
"night when you",9
"night with a",20
"night with my",22
"night with the",25
"nightmare on elm",6
"nights a week",13
"nights and that",3
"nights at the",9
"nights in the",6
"nights like this",10
"nights on the",3
"nine days of",4
"nine months ago",5
"nine out of",5
"no access to",4
"no actually i",4
"no amount of",19
"no and no",12
"no and the",4
"no apparent reason",11
"no at the",3
"no bearing on",5
"no better place",7
"no better than",17
"no better way",16
"no big deal",42
"no big surprise",4
"no but i",30
"no but it",12
"no but the",4
"no cell phones",4
"no chance of",10
"no chance to",7
"no choice but",33
"no choice in",4
"no closer to",7
"no clue how",14
"no comment on",12
"no confidence in",4
"no connection to",9
"no control over",12
"no cost to",6
"no country for",4
"no cure for",5
"no desire to",18
"no different from",6
"no different than",15
"no dont do",5
"no doubt a",4
"no doubt about",25
"no doubt and",5
"no doubt i",15
"no doubt in",7
"no doubt that",39
"no doubt the",17
"no doubt will",4
"no easy answer",4
"no easy way",14
"no effect on",9
"no end in",8
"no end to",4
"no evidence that",14
"no excuse for",16
"no excuse not",5
"no excuses for",4
"no excuses not",3
"no fan of",7
"no fear of",19
"no fun but",3
"no further than",23
"no going back",7
"no good reason",10
"no hard feelings",5
"no harm in",6
"no harm no",4
"no harm to",5
"no help from",4
"no hope of",3
"no i am",37
"no i dont",66
"no i have",11
"no i think",12
"no idea but",13
"no idea he",7
"no idea how",103
"no idea i",14
"no idea if",16
"no idea it",9
"no idea of",9
"no idea that",26
"no idea they",6
"no idea what",158
"no idea where",30
"no idea whether",6
"no idea who",20
"no idea why",27
"no if you",6
"no im not",68
"no in my",3
"no in the",49
"no incentive to",4
"no indication of",8
"no intention of",29
"no interest in",21
"no internet no",4
"no it didnt",4
"no it is",19
"no it was",21
"no it wasnt",8
"no its a",6
"no its not",35
"no job and",6
"no justification for",5
"no knowledge of",10
"no known cure",3
"no later than",15
"no less than",22
"no limit on",3
"no limit to",4
"no lines and",3
"no longer a",50
"no longer able",8
"no longer an",8
"no longer any",5
"no longer available",11
"no longer be",51
"no longer being",3
"no longer call",3
"no longer can",5
"no longer do",3
"no longer enough",3
"no longer exist",6
"no longer has",10
"no longer have",37
"no longer in",18
"no longer is",5
"no longer need",9
"no longer on",9
"no longer part",5
"no longer see",7
"no longer support",4
"no longer the",20
"no longer want",7
"no longer work",4
"no longer works",13
"no man has",3
"no matter how",259
"no matter if",7
"no matter the",33
"no matter what",296
"no matter where",49
"no matter which",10
"no matter who",28
"no matter your",7
"no memory of",4
"no mention of",28
"no mistake about",6
"no money and",6
"no money coming",3
"no money to",10
"no more a",3
"no more and",9
"no more i",11
"no more so",4
"no more than",70
"no need for",43
"no need to",116
"no no i",10
"no no no",61
"no no you",6
"no not at",9
"no obligation to",5
"no offense to",11
"no on the",26
"no one at",10
"no one can",102
"no one cared",7
"no one cares",28
"no one comes",4
"no one could",19
"no one does",7
"no one else",99
