"item","Frequency"
"the implications",28
"the increased",28
"the industrial",28
"the intensity",28
"the just",28
"the meetings",28
"the mile",28
"the nerve",28
"the nike",28
"the nursery",28
"the nuts",28
"the opener",28
"the opera",28
"the ordinary",28
"the pants",28
"the participants",28
"the performing",28
"the podcast",28
"the powers",28
"the readers",28
"the recipes",28
"the recommendations",28
"the renaissance",28
"the respect",28
"the romance",28
"the saddle",28
"the sheets",28
"the shooter",28
"the shootings",28
"the skill",28
"the smart",28
"the smartest",28
"the smithsonian",28
"the swiss",28
"the symptoms",28
"the syrian",28
"the taxpayers",28
"the theatre",28
"the thoughts",28
"the trojans",28
"the tube",28
"the tustin",28
"the va",28
"the values",28
"the vip",28
"the virus",28
"the warehouse",28
"the waste",28
"the worm",28
"their books",28
"their clients",28
"their decision",28
"their little",28
"their only",28
"their side",28
"their third",28
"themselves on",28
"then made",28
"then not",28
"there by",28
"there like",28
"therefore the",28
"these events",28
"these men",28
"these niggas",28
"these other",28
"they care",28
"they hold",28
"they sure",28
"they usually",28
"thin and",28
"things off",28
"think for",28
"thinking a",28
"thinking this",28
"third with",28
"this collection",28
"this earth",28
"this every",28
"this hour",28
"this includes",28
"this period",28
"this second",28
"this statement",28
"tho lol",28
"thomas said",28
"those games",28
"those you",28
"threats to",28
"through june",28
"thrown into",28
"time about",28
"time go",28
"time than",28
"time too",28
"title is",28
"to 22",28
"to abandon",28
"to compromise",28
"to confront",28
"to counter",28
"to east",28
"to fans",28
"to gov",28
"to happy",28
"to hollywood",28
"to hop",28
"to knit",28
"to march",28
"to michael",28
"to mine",28
"to nashville",28
"to pieces",28
"to properly",28
"to recall",28
"to reform",28
"to revive",28
"to ring",28
"to rub",28
"to seize",28
"to side",28
"to slap",28
"to tears",28
"to then",28
"to toe",28
"to victory",28
"today be",28
"today than",28
"too hope",28
"too slow",28
"tough times",28
"tours of",28
"towel and",28
"town center",28
"tracked down",28
"transform the",28
"treated at",28
"trial is",28
"tried out",28
"trip for",28
"true you",28
"truly believe",28
"trust fund",28
"trust is",28
"truth be",28
"truth in",28
"truth rt",28
"tuned in",28
"turn back",28
"turned his",28
"turning a",28
"turning it",28
"tweeting the",28
"tweets to",28
"twenty minutes",28
"twitter on",28
"two on",28
"u already",28
"u better",28
"u t",28
"ugly and",28
"understand this",28
"understands the",28
"unemployment and",28
"universe is",28
"university city",28
"university has",28
"university said",28
"until 10",28
"until friday",28
"until june",28
"until monday",28
"up bro",28
"up fast",28
"up these",28
"up without",28
"upon me",28
"us said",28
"us where",28
"use at",28
"use these",28
"used them",28
"user friendly",28
"values are",28
"ve finally",28
"venue for",28
"version and",28
"very cute",28
"very positive",28
"very seriously",28
"video from",28
"view full",28
"w s",28
"wait 2",28
"wake me",28
"wakes up",28
"walked up",28
"walks and",28
"wanted for",28
"warming up",28
"was after",28
"was any",28
"was exactly",28
"was formed",28
"was free",28
"was high",28
"was indeed",28
"was listening",28
"was moving",28
"was scared",28
"was tough",28
"was weird",28
"way at",28
"we at",28
"we brought",28
"we care",28
"we choose",28
"we pay",28
"we provide",28
"we stop",28
"we teach",28
"we watch",28
"wearing it",28
"wears a",28
"weather it",28
"web based",28
"wednesday after",28
"weeks until",28
"well aware",28
"went ahead",28
"were announced",28
"were for",28
"were ready",28
"were that",28
"what of",28
"what went",28
"whatever else",28
"when these",28
"where d",28
"where no",28
"where one",28
"which doesn",28
"which offers",28
"white or",28
"who care",28
"who hasn",28
"who isn",28
"who turned",28
"who turns",28
"whole grain",28
"whole story",28
"will admit",28
"will choose",28
"will decide",28
"will in",28
"will resume",28
"will write",28
"williams was",28
"window in",28
"wish all",28
"with 19",28
"with china",28
"with chris",28
"with he",28
"with ice",28
"with mike",28
"with plans",28
"with questions",28
"with was",28
"without their",28
"woman from",28
"women will",28
"workin on",28
"workshop on",28
"world championship",28
"worth your",28
"would anyone",28
"would enjoy",28
"would hate",28
"wow just",28
"write on",28
"writing to",28
"wrong it",28
"yea but",28
"years my",28
"years past",28
"years this",28
"yes let",28
"yesterday afternoon",28
"yesterday the",28
"yesterday when",28
"york in",28
"you bought",28
"you continue",28
"you done",28
"you enter",28
"you having",28
"you me",28
"you much",28
"you p",28
"you simply",28
"you support",28
"you waiting",28
"your all",28
"your cell",28
"your city",28
"your ears",28
"your energy",28
"your event",28
"your fav",28
"your part",28
"your pretty",28
"your problems",28
"0 7",27
"0 with",27
"1 45",27
"1 seed",27
"100 times",27
"11 10",27
"11 attacks",27
"12 00",27
"12 13",27
"13 at",27
"16 000",27
"18th century",27
"2 20",27
"2 me",27
"2 this",27
"2009 he",27
"2010 in",27
"22 in",27
"23 of",27
"29 at",27
"3 hour",27
"3 pm",27
"3 so",27
"30 8",27
"35 of",27
"350 000",27
"45 000",27
"45 percent",27
"50 cent",27
"7 45",27
"7 500",27
"7 is",27
"7 on",27
"750 000",27
"8 12",27
"8 50",27
"a 2009",27
"a 5k",27
"a 65",27
"a beauty",27
"a bench",27
"a blunt",27
"a column",27
"a condition",27
"a conflict",27
"a cow",27
"a dedicated",27
"a desk",27
"a disease",27
"a dispute",27
"a diverse",27
"a hall",27
"a halt",27
"a hater",27
"a highlight",27
"a hike",27
"a horror",27
"a jet",27
"a jewish",27
"a journalist",27
"a legend",27
"a legit",27
"a liberal",27
"a lump",27
"a manner",27
"a mouse",27
"a north",27
"a nose",27
"a notice",27
"a nursing",27
"a nutshell",27
"a panic",27
"a passing",27
"a pig",27
"a prince",27
"a punch",27
"a radical",27
"a reading",27
"a reservation",27
"a resume",27
"a rocket",27
"a ruling",27
"a shoot",27
"a starbucks",27
"a suggestion",27
"a surge",27
"a texas",27
"a thriving",27
"a tiger",27
"a tourist",27
"a tragedy",27
"a waiting",27
"a writing",27
"a zoo",27
"about 13",27
"about 400",27
"about eight",27
"about putting",27
"about so",27
"about writing",27
"account is",27
"accounts and",27
"acknowledged the",27
"action for",27
"actress in",27
"admitted he",27
"advisory committee",27
"after much",27
"again be",27
"ages of",27
"agrees to",27
"ah that",27
"air conditioner",27
"all 4",27
"all aspects",27
"all down",27
"all means",27
"all mine",27
"allowed him",27
"almost impossible",27
"along i",27
"along on",27
"already be",27
"also about",27
"also because",27
"also good",27
"also wants",27
"also went",27
"always i",27
"always tell",27
"always with",27
"am gonna",27
"amazing the",27
"among many",27
"an abortion",27
"an airplane",27
"an airport",27
"an easter",27
"an emphasis",27
"an evil",27
"an unusually",27
"and 21",27
"and 26",27
"and adam",27
"and affordable",27
"and available",27
"and ben",27
"and broken",27
"and calls",27
"and closer",27
"and colored",27
"and cons",27
"and crazy",27
"and cross",27
"and dont",27
"and executive",27
"and fees",27
"and firefighters",27
"and gray",27
"and honest",27
"and hurt",27
"and important",27
"and included",27
"and individual",27
"and industrial",27
"and inspiration",27
"and jump",27
"and kick",27
"and mobile",27
"and mom",27
"and mostly",27
"and neighbors",27
"and nick",27
"and o",27
"and onions",27
"and onto",27
"and positive",27
"and press",27
"and r",27
"and related",27
"and shut",27
"and sorry",27
"and strength",27
"and supported",27
"and tells",27
"and thomas",27
"and tyler",27
"and union",27
"and university",27
"and urban",27
"and visitors",27
"and worse",27
"andrew bynum",27
"anne arundel",27
"annoys me",27
"another team",27
"answer my",27
"anything so",27
"anything they",27
"apologies to",27
"app that",27
"april 7",27
"are black",27
"are certain",27
"are committed",27
"are correct",27
"are creating",27
"are fine",27
"are highly",27
"are responsible",27
"are sitting",27
"are sure",27
"area around",27
"army of",27
"arrived on",27
"arriving in",27
"art work",27
"as 10",27
"as adults",27
"as black",27
"as children",27
"assistant professor",27
"assistant to",27
"assured that",27
"at 25",27
"at chicago",27
"at la",27
"at south",27
"attorney said",27
"attorney who",27
"australia and",27
"authorities are",27
"auto show",27
"awesome so",27
"baby boomers",27
"banks of",27
"bar to",27
"baseball player",27
"bday party",27
"be achieved",27
"be addressed",27
"be appreciated",27
"be carried",27
"be creative",27
"be discussed",27
"be he",27
"be learned",27
"be lucky",27
"be moving",27
"be offering",27
"be paying",27
"be presented",27
"be sending",27
"be smart",27
"be upset",27
"be way",27
"bear with",27
"been awarded",27
"been born",27
"been nice",27
"been seen",27
"beer from",27
"beer or",27
"beers i",27
"before starting",27
"before them",27
"being and",27
"being built",27
"being our",27
"bergen county",27
"best ever",27
"best song",27
"better late",27
"better this",27
"big a",27
"big guy",27
"big shout",27
"bill the",27
"bills that",27
"bit the",27
"bitch is",27
"body the",27
"bone in",27
"born at",27
"born this",27
"bothers me",27
"bowl whisk",27
"box is",27
"boys i",27
"breaks for",27
"bridge the",27
"bridge to",27
"bringing back",27
"brother to",27
"brought her",27
"brought on",27
"brought them",27
"brown rice",27
"bruno mars",27
"budget deficit",27
"but about",27
"but honestly",27
"but idk",27
"but probably",27
"but remember",27
"buying it",27
"by dr",27
"by in",27
"by nature",27
"by noon",27
"by winning",27
"c c",27
"california in",27
"can already",27
"can avoid",27
"can break",27
"can definitely",27
"can order",27
"can smell",27
"can visit",27
"cape cod",27
"caps caps",27
"car at",27
"car he",27
"cards are",27
"cards that",27
"case scenario",27
"case they",27
"case we",27
"cash flow",27
"catching fire",27
"causing the",27
"centered on",27
"change up",27
"checked it",27
"cherry creek",27
"chicken with",27
"chief economist",27
"children for",27
"chinese proverb",27
"choosing the",27
"christie has",27
"city had",27
"claiming that",27
"class 4",27
"class but",27
"clean my",27
"clinic and",27
"clock and",27
"closer look",27
"club i",27
"coach nate",27
"cold beer",27
"color to",27
"com s",27
"comment below",27
"committee chairman",27
"committee members",27
"communication and",27
"company would",27
"compassion and",27
"competing with",27
"competition in",27
"concert and",27
"conclusion of",27
"condition that",27
"confidence that",27
"consumer confidence",27
"contact for",27
"contracts and",27
"contributes to",27
"corp s",27
"corruption and",27
"costa mesa",27
"costa rica",27
"could handle",27
"could keep",27
"could of",27
"council for",27
"counts as",27
"county where",27
"county will",27
"course my",27
"coverage and",27
"crash and",27
"crazy that",27
"created to",27
"creation and",27
"creator of",27
"credit and",27
"credit rating",27
"crew and",27
"criticism from",27
"currently on",27
"cut their",27
"d all",27
"d the",27
"dang i",27
"david stern",27
"davis said",27
"day since",27
"day while",27
"deaths in",27
"dec 3",27
"decades and",27
"decided by",27
"decision of",27
"decision the",27
"deficit to",27
"demand that",27
"democratic rep",27
"despite their",27
"different for",27
"different people",27
"different to",27
"dinner was",27
"directed the",27
"do make",27
"do most",27
"documentary on",27
"does all",27
"doing ok",27
"dollar store",27
"dollop of",27
"doubt about",27
"down tonight",27
"draft a",27
"drawing for",27
"dream act",27
"drinks at",27
"driving on",27
"dropped in",27
"due date",27
"e a",27
"e t",27
"each morning",27
"each night",27
"each step",27
"early last",27
"early so",27
"east bay",27
"east to",27
"eat for",27
"economy to",27
"efforts by",27
"egg hunt",27
"eight games",27
"eight year",27
"election of",27
"else he",27
"endangered species",27
"enjoy them",27
"entire season",27
"era and",27
"estate and",27
"even has",27
"event it",27
"ever but",27
"every hour",27
"every level",27
"every turn",27
"evidence in",27
"evil and",27
"excitement and",27
"excluded from",27
"executive producer",27
"exhausted and",27
"expanding the",27
"expectations and",27
"expert in",27
"extending the",27
"facebook or",27
"faces of",27
"family friend",27
"fans can",27
"fans on",27
"fantastic i",27
"fantasy baseball",27
"far is",27
"fast growing",27
"featured a",27
"features of",27
"feel is",27
"feeling to",27
"fell by",27
"few feet",27
"fifth and",27
"fight over",27
"filed the",27
"filled out",27
"filling up",27
"final game",27
"financial institutions",27
"financial markets",27
"find on",27
"fine dining",27
"fire that",27
"first glance",27
"first job",27
"first month",27
"first official",27
"first post",27
"first reported",27
"first sight",27
"first things",27
"fit to",27
"five other",27
"flat out",27
"flavors and",27
"flight and",27
"flight of",27
"floor the",27
"flowers i",27
"folks are",27
"follow button",27
"followers we",27
"following u",27
"foods that",27
"fool s",27
"foot 4",27
"foot 5",27
"for 2010",27
"for adding",27
"for discussion",27
"for gas",27
"for higher",27
"for humanity",27
"for large",27
"for learning",27
"for news",27
"for rent",27
"for sex",27
"for time",27
"for wine",27
"forces and",27
"forces in",27
"ford and",27
"forever i",27
"formula for",27
"found these",27
"four day",27
"four points",27
"four straight",27
"fourth round",27
"fourth time",27
"frank russo",27
"free in",27
"friend from",27
"friend on",27
"from 2009",27
"from american",27
"from canada",27
"from january",27
"from japan",27
"from noon",27
"full body",27
"full price",27
"fun if",27
"future but",27
"game before",27
"game changer",27
"game like",27
"games as",27
"general counsel",27
"general electric",27
"get ur",27
"gettin my",27
"gift certificates",27
"go cats",27
"go now",27
"goals are",27
"god loves",27
"gonna win",27
"good days",27
"goodnight twitter",27
"got what",27
"governor said",27
"graphic designer",27
